contrast,estimate,iter
night Forest - night openMove,0.421736768289914,456
day Lichen - night Lichen,-0.0379529972767214,456
day Lichen - day openMove,0.0653651293334196,456
day Lichen - night openMove,-0.0433368487060761,456
night Lichen - day openMove,0.103318126610141,456
night Lichen - night openMove,-0.00538385142935475,456
day openMove - night openMove,-0.108701978039496,456
day Forest - night Forest,0.0605523510158723,457
day Forest - day Lichen,0.308055993366163,457
day Forest - night Lichen,0.208942203067135,457
day Forest - day openMove,0.400205538283328,457
day Forest - night openMove,0.203838129223237,457
night Forest - day Lichen,0.247503642350291,457
night Forest - night Lichen,0.148389852051263,457
night Forest - day openMove,0.339653187267456,457
night Forest - night openMove,0.143285778207365,457
day Lichen - night Lichen,-0.0991137902990273,457
day Lichen - day openMove,0.0921495449171654,457
day Lichen - night openMove,-0.104217864142926,457
night Lichen - day openMove,0.191263335216193,457
night Lichen - night openMove,-0.00510407384389822,457
day openMove - night openMove,-0.196367409060091,457
day Forest - night Forest,-0.110141645164727,458
day Forest - day Lichen,0.357978115790767,458
day Forest - night Lichen,0.295263222068567,458
day Forest - day openMove,0.214806826904407,458
day Forest - night openMove,0.0976467335175029,458
night Forest - day Lichen,0.468119760955494,458
night Forest - night Lichen,0.405404867233295,458
night Forest - day openMove,0.324948472069135,458
night Forest - night openMove,0.20778837868223,458
day Lichen - night Lichen,-0.0627148937221993,458
day Lichen - day openMove,-0.143171288886359,458
day Lichen - night openMove,-0.260331382273264,458
night Lichen - day openMove,-0.0804563951641602,458
night Lichen - night openMove,-0.197616488551065,458
day openMove - night openMove,-0.117160093386904,458
day Forest - night Forest,0.0616155435871638,459
day Forest - day Lichen,0.263392885787961,459
day Forest - night Lichen,0.273926884337588,459
day Forest - day openMove,0.400157664639929,459
day Forest - night openMove,0.225231440592851,459
night Forest - day Lichen,0.201777342200798,459
night Forest - night Lichen,0.212311340750424,459
night Forest - day openMove,0.338542121052765,459
night Forest - night openMove,0.163615897005687,459
day Lichen - night Lichen,0.0105339985496266,459
day Lichen - day openMove,0.136764778851967,459
day Lichen - night openMove,-0.0381614451951103,459
night Lichen - day openMove,0.126230780302341,459
night Lichen - night openMove,-0.0486954437447369,459
day openMove - night openMove,-0.174926224047078,459
day Forest - night Forest,0.0433299560881398,460
day Forest - day Lichen,0.295939458921562,460
day Forest - night Lichen,0.315255237866966,460
day Forest - day openMove,0.400891972881195,460
day Forest - night openMove,0.299828679700635,460
night Forest - day Lichen,0.252609502833422,460
night Forest - night Lichen,0.271925281778826,460
night Forest - day openMove,0.357562016793055,460
night Forest - night openMove,0.256498723612496,460
day Lichen - night Lichen,0.0193157789454039,460
day Lichen - day openMove,0.104952513959633,460
day Lichen - night openMove,0.00388922077907378,460
night Lichen - day openMove,0.0856367350142291,460
night Lichen - night openMove,-0.0154265581663302,460
day openMove - night openMove,-0.101063293180559,460
day Forest - night Forest,-0.0715198341077814,461
day Forest - day Lichen,0.220651167223264,461
day Forest - night Lichen,0.230808950362702,461
day Forest - day openMove,0.179633439415293,461
day Forest - night openMove,0.110842749219261,461
night Forest - day Lichen,0.292171001331045,461
night Forest - night Lichen,0.302328784470483,461
night Forest - day openMove,0.251153273523074,461
night Forest - night openMove,0.182362583327042,461
day Lichen - night Lichen,0.0101577831394378,461
day Lichen - day openMove,-0.041017727807971,461
day Lichen - night openMove,-0.109808418004003,461
night Lichen - day openMove,-0.0511755109474088,461
night Lichen - night openMove,-0.119966201143441,461
day openMove - night openMove,-0.068790690196032,461
day Forest - night Forest,0.105509192518824,462
day Forest - day Lichen,0.335923523381933,462
day Forest - night Lichen,0.180943871344654,462
day Forest - day openMove,0.31165903297351,462
day Forest - night openMove,0.229779974190317,462
night Forest - day Lichen,0.230414330863108,462
night Forest - night Lichen,0.0754346788258293,462
night Forest - day openMove,0.206149840454685,462
night Forest - night openMove,0.124270781671493,462
day Lichen - night Lichen,-0.154979652037279,462
day Lichen - day openMove,-0.0242644904084229,462
day Lichen - night openMove,-0.106143549191616,462
night Lichen - day openMove,0.130715161628856,462
night Lichen - night openMove,0.0488361028456632,462
day openMove - night openMove,-0.0818790587831928,462
day Forest - night Forest,0.173659075257346,463
day Forest - day Lichen,0.470678527365917,463
day Forest - night Lichen,0.339927490574071,463
day Forest - day openMove,0.216371939334489,463
day Forest - night openMove,0.245084849472993,463
night Forest - day Lichen,0.297019452108571,463
night Forest - night Lichen,0.166268415316725,463
night Forest - day openMove,0.0427128640771432,463
night Forest - night openMove,0.0714257742156468,463
day Lichen - night Lichen,-0.130751036791846,463
day Lichen - day openMove,-0.254306588031428,463
day Lichen - night openMove,-0.225593677892924,463
night Lichen - day openMove,-0.123555551239582,463
night Lichen - night openMove,-0.0948426411010782,463
day openMove - night openMove,0.0287129101385037,463
day Forest - night Forest,0.166158825084885,464
day Forest - day Lichen,0.39524411933957,464
day Forest - night Lichen,0.30681143359901,464
day Forest - day openMove,0.39153824018258,464
day Forest - night openMove,0.380574280659283,464
night Forest - day Lichen,0.229085294254685,464
night Forest - night Lichen,0.140652608514125,464
night Forest - day openMove,0.225379415097695,464
night Forest - night openMove,0.214415455574398,464
day Lichen - night Lichen,-0.0884326857405596,464
day Lichen - day openMove,-0.00370587915698967,464
day Lichen - night openMove,-0.0146698386802871,464
night Lichen - day openMove,0.0847268065835699,464
night Lichen - night openMove,0.0737628470602725,464
day openMove - night openMove,-0.0109639595232974,464
day Forest - night Forest,-0.0945413626596539,465
day Forest - day Lichen,0.125259411819645,465
day Forest - night Lichen,0.0267608264488474,465
day Forest - day openMove,0.108470096108876,465
day Forest - night openMove,-0.00641701774749552,465
night Forest - day Lichen,0.219800774479299,465
night Forest - night Lichen,0.121302189108501,465
night Forest - day openMove,0.20301145876853,465
night Forest - night openMove,0.0881243449121584,465
day Lichen - night Lichen,-0.098498585370798,465
day Lichen - day openMove,-0.0167893157107696,465
day Lichen - night openMove,-0.131676429567141,465
night Lichen - day openMove,0.0817092696600284,465
night Lichen - night openMove,-0.0331778441963429,465
day openMove - night openMove,-0.114887113856371,465
day Forest - night Forest,0.00482489052215222,466
day Forest - day Lichen,0.271793053088778,466
day Forest - night Lichen,0.283086408539571,466
day Forest - day openMove,0.276541322218265,466
day Forest - night openMove,0.242034753837431,466
night Forest - day Lichen,0.266968162566625,466
night Forest - night Lichen,0.278261518017419,466
night Forest - day openMove,0.271716431696113,466
night Forest - night openMove,0.237209863315279,466
day Lichen - night Lichen,0.0112933554507933,466
day Lichen - day openMove,0.00474826912948767,466
day Lichen - night openMove,-0.029758299251347,466
night Lichen - day openMove,-0.00654508632130559,466
night Lichen - night openMove,-0.0410516547021402,466
day openMove - night openMove,-0.0345065683808347,466
day Forest - night Forest,0.402460375952268,467
day Forest - day Lichen,0.607526592653348,467
day Forest - night Lichen,0.386666493025637,467
day Forest - day openMove,0.466937364717653,467
day Forest - night openMove,0.394720917718966,467
night Forest - day Lichen,0.20506621670108,467
night Forest - night Lichen,-0.0157938829266309,467
night Forest - day openMove,0.0644769887653849,467
night Forest - night openMove,-0.00773945823330208,467
day Lichen - night Lichen,-0.220860099627711,467
day Lichen - day openMove,-0.140589227935696,467
day Lichen - night openMove,-0.212805674934383,467
night Lichen - day openMove,0.0802708716920158,467
night Lichen - night openMove,0.00805442469332879,467
day openMove - night openMove,-0.072216446998687,467
day Forest - night Forest,0.0512895385715526,468
day Forest - day Lichen,0.290650619648087,468
day Forest - night Lichen,0.199668995651838,468
day Forest - day openMove,0.329796880396725,468
day Forest - night openMove,0.130818152473925,468
night Forest - day Lichen,0.239361081076535,468
night Forest - night Lichen,0.148379457080285,468
night Forest - day openMove,0.278507341825173,468
night Forest - night openMove,0.0795286139023727,468
day Lichen - night Lichen,-0.0909816239962497,468
day Lichen - day openMove,0.0391462607486379,468
day Lichen - night openMove,-0.159832467174162,468
night Lichen - day openMove,0.130127884744888,468
night Lichen - night openMove,-0.0688508431779124,468
day openMove - night openMove,-0.1989787279228,468
day Forest - night Forest,0.433244755860306,469
day Forest - day Lichen,0.588166090081894,469
day Forest - night Lichen,0.594297476375111,469
day Forest - day openMove,0.60638017366931,469
day Forest - night openMove,0.393104090314407,469
night Forest - day Lichen,0.154921334221588,469
night Forest - night Lichen,0.161052720514805,469
night Forest - day openMove,0.173135417809004,469
night Forest - night openMove,-0.0401406655458995,469
day Lichen - night Lichen,0.00613138629321702,469
day Lichen - day openMove,0.0182140835874161,469
day Lichen - night openMove,-0.195061999767487,469
night Lichen - day openMove,0.012082697294199,469
night Lichen - night openMove,-0.201193386060704,469
day openMove - night openMove,-0.213276083354903,469
day Forest - night Forest,0.299465812011064,470
day Forest - day Lichen,0.438548873589121,470
day Forest - night Lichen,0.40074819941327,470
day Forest - day openMove,0.429366895247053,470
day Forest - night openMove,0.30967674013452,470
night Forest - day Lichen,0.139083061578057,470
night Forest - night Lichen,0.101282387402206,470
night Forest - day openMove,0.129901083235989,470
night Forest - night openMove,0.010210928123456,470
day Lichen - night Lichen,-0.037800674175851,470
day Lichen - day openMove,-0.00918197834206741,470
day Lichen - night openMove,-0.128872133454601,470
night Lichen - day openMove,0.0286186958337836,470
night Lichen - night openMove,-0.0910714592787497,470
day openMove - night openMove,-0.119690155112533,470
day Forest - night Forest,0.365323794987848,471
day Forest - day Lichen,0.261532564752536,471
day Forest - night Lichen,0.353404453710568,471
day Forest - day openMove,0.426696111700467,471
day Forest - night openMove,0.35107556668395,471
night Forest - day Lichen,-0.103791230235312,471
night Forest - night Lichen,-0.01191934127728,471
night Forest - day openMove,0.0613723167126189,471
night Forest - night openMove,-0.0142482283038975,471
day Lichen - night Lichen,0.0918718889580319,471
day Lichen - day openMove,0.165163546947931,471
day Lichen - night openMove,0.0895430019314144,471
night Lichen - day openMove,0.0732916579898989,471
night Lichen - night openMove,-0.00232888702661749,471
day openMove - night openMove,-0.0756205450165164,471
day Forest - night Forest,0.197335888996718,472
day Forest - day Lichen,0.443815791290739,472
day Forest - night Lichen,0.258091648609689,472
day Forest - day openMove,0.363848608417029,472
day Forest - night openMove,0.228204338186862,472
night Forest - day Lichen,0.246479902294022,472
night Forest - night Lichen,0.0607557596129711,472
night Forest - day openMove,0.166512719420312,472
night Forest - night openMove,0.0308684491901449,472
day Lichen - night Lichen,-0.18572414268105,472
day Lichen - day openMove,-0.0799671828737099,472
day Lichen - night openMove,-0.215611453103877,472
